"INCIDENT_NUMBER","OFFENSE_CODE","OFFENSE_CODE_GROUP","OFFENSE_DESCRIPTION","DISTRICT","REPORTING_AREA","SHOOTING","OCCURRED_ON_DATE","YEAR","MONTH","DAY_OF_WEEK","HOUR","UCR_PART","STREET","Lat","Long","Location","distrito"
"222018260",801,NA,"ASSAULT - SIMPLE","A7",28,0,"2022-03-15 22:01:00",2022,3,"Tuesday",22,NA,"PARIS ST",42.3708180467024,-71.0392907813515,"(42.3708180467024, -71.03929078135145)","East Boston"
"222018257",520,NA,"BURGLARY - RESIDENTIAL","B3",NA,0,"2022-03-15 22:15:00",2022,3,"Tuesday",22,NA,"SPENCER ST",42.2938426846596,-71.0760942696752,"(42.29384268465962, -71.07609426967518)","Dorchester"
"222018264",423,NA,"ASSAULT - AGGRAVATED","D4",619,0,"2022-03-15 22:50:00",2022,3,"Tuesday",22,NA,"HUNTINGTON AVE",42.3422154350383,-71.085770746562,"(42.34221543503832, -71.08577074656198)","Fenway"
"222018480",1402,NA,"VANDALISM","C6",200,0,"2022-03-15 23:15:00",2022,3,"Tuesday",23,NA,"W BROADWAY",42.3412875043904,-71.054679326494,"(42.341287504390436, -71.05467932649397)","South Boston Waterfront"
"222018271",801,NA,"ASSAULT - SIMPLE","E13",NA,0,"2022-03-15 23:43:00",2022,3,"Tuesday",23,NA,"COLUMBUS AVE",42.3147755202022,-71.0970511941301,"(42.314775520202154, -71.09705119413007)","Roxbury"
"222018498",801,NA,"ASSAULT - SIMPLE","E13",916,0,"2022-03-16 00:00:00",2022,3,"Wednesday",0,NA,"BICKFORD ST",42.3248330126095,-71.1016475723101,"(42.32483301260949, -71.10164757231014)","Mission Hill"
"222020262",619,NA,"LARCENY ALL OTHERS","C11",355,0,"2022-03-16 00:00:00",2022,3,"Wednesday",0,NA,"GIBSON ST",42.2975553295965,-71.0597091024257,"(42.29755532959655, -71.05970910242573)","Dorchester"
"222018282",301,NA,"ROBBERY","D4",NA,0,"2022-03-16 00:58:00",2022,3,"Wednesday",0,NA,"TREMONT ST",42.3364089122433,-71.0856503922073,"(42.33640891224333, -71.0856503922073)","Fenway"
"222018278",1402,NA,"VANDALISM","D4",149,0,"2022-03-16 01:10:00",2022,3,"Wednesday",1,NA,"COLUMBUS AVE",42.3440235006257,-71.0775490012228,"(42.34402350062568, -71.07754900122283)","Back Bay"
"222018283",801,NA,"ASSAULT - SIMPLE","A1",NA,0,"2022-03-16 01:17:00",2022,3,"Wednesday",1,NA,"PRINCE ST",42.3641845733456,-71.053676622028,"(42.364184573345575, -71.053676622028)","North End"
"222020324",1402,NA,"VANDALISM","D4",NA,0,"2022-03-16 03:00:00",2022,3,"Wednesday",3,NA,"HARRISON AVE",42.3395419898301,-71.0694087696754,"(42.33954198983014, -71.06940876967543)","South End"
"222018302",423,NA,"ASSAULT - AGGRAVATED","A7",NA,0,"2022-03-16 07:25:00",2022,3,"Wednesday",7,NA,"CONDOR ST",42.3825906654403,-71.0376946549599,"(42.38259066544035, -71.03769465495989)","East Boston"
"222019791",1402,NA,"VANDALISM","D4",NA,0,"2022-03-16 07:30:00",2022,3,"Wednesday",7,NA,"HARRISON AVE",42.3395419898301,-71.0694087696754,"(42.33954198983014, -71.06940876967543)","South End"
"222018321",801,NA,"ASSAULT - SIMPLE","A1",NA,0,"2022-03-16 09:24:00",2022,3,"Wednesday",9,NA,"SUMMER ST & WASHINGTON ST
BOSTON  MA 02111
UNITED ",42.3554590091723,-71.0605239691824,"(42.355459009172286, -71.06052396918244)","Downtown"
"222018340",801,NA,"ASSAULT - SIMPLE","C6",NA,0,"2022-03-16 11:12:00",2022,3,"Wednesday",11,NA,"MOUNT VERNON ST",42.3189327684213,-71.0454166333079,"(42.31893276842131, -71.04541663330788)","South Boston"
"222018428",423,NA,"ASSAULT - AGGRAVATED","A7",28,0,"2022-03-16 12:00:00",2022,3,"Wednesday",12,NA,"PARIS ST",42.3708180467024,-71.0392907813515,"(42.3708180467024, -71.03929078135145)","East Boston"
"222018355",613,NA,"LARCENY SHOPLIFTING","D4",NA,0,"2022-03-16 12:11:00",2022,3,"Wednesday",12,NA,"MASSACHUSETTS AVE",42.3443956841544,-71.0863201634481,"(42.34439568415443, -71.08632016344815)","Fenway"
"222018354",619,NA,"LARCENY ALL OTHERS","D14",NA,0,"2022-03-16 12:18:00",2022,3,"Wednesday",12,NA,"GLENVILLE AVE",42.3490045725438,-71.1364996220963,"(42.349004572543784, -71.1364996220963)","Allston"
"222018364",423,NA,"ASSAULT - AGGRAVATED","C11",NA,0,"2022-03-16 12:43:00",2022,3,"Wednesday",12,NA,"WESTVILLE ST",42.3001059658242,-71.0710271023447,"(42.30010596582416, -71.07102710234469)","Dorchester"
"222018387",613,NA,"LARCENY SHOPLIFTING","A1",104,0,"2022-03-16 13:22:00",2022,3,"Wednesday",13,NA,"WASHINGTON ST",42.356486304603,-71.0592814493937,"(42.35648630460298, -71.05928144939367)","Downtown"
"222018414",1402,NA,"VANDALISM","D4",NA,1,"2022-03-16 14:59:00",2022,3,"Wednesday",14,NA,"WASHINGTON ST",42.3381638652417,-71.0746121662475,"(42.33816386524174, -71.0746121662475)","South End"
"220113504",619,NA,"LARCENY ALL OTHERS","E13",572,0,"2022-03-16 15:12:00",2022,3,"Wednesday",15,NA,"GRANADA PARK",42.3131910471869,-71.0982312866435,"(42.31319104718689, -71.09823128664353)","Roxbury"
"222018426",801,NA,"ASSAULT - SIMPLE","A1",NA,0,"2022-03-16 15:20:00",2022,3,"Wednesday",15,NA,"ENDICOTT ST",42.3645332413076,-71.0573292150782,"(42.364533241307626, -71.05732921507823)","North End"
"222018422",423,NA,"ASSAULT - AGGRAVATED","A7",NA,0,"2022-03-16 15:43:00",2022,3,"Wednesday",15,NA,"WEBSTER ST",42.366900031419,-71.0374191171006,"(42.36690003141896, -71.03741911710055)","East Boston"
"222018427",801,NA,"ASSAULT - SIMPLE","E5",680,0,"2022-03-16 16:15:00",2022,3,"Wednesday",16,NA,"CORINTH ST",42.2859320098462,-71.1293370460306,"(42.285932009846235, -71.12933704603064)","Roslindale"
"222018431",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","D4",NA,0,"2022-03-16 16:18:00",2022,3,"Wednesday",16,NA,"SAINT STEPHEN ST",42.3423131056199,-71.0869637020617,"(42.342313105619915, -71.08696370206171)","Fenway"
"222018471",801,NA,"ASSAULT - SIMPLE","D4",NA,0,"2022-03-16 16:35:00",2022,3,"Wednesday",16,NA,"WASHINGTON ST & E LENOX ST
ROXBURY  MA 02118
UNITE",42.3350330204449,-71.0787649791052,"(42.33503302044488, -71.0787649791052)","South End"
"222018450",801,NA,"ASSAULT - SIMPLE","B2",NA,0,"2022-03-16 16:36:00",2022,3,"Wednesday",16,NA,"BLUE HILL AVE",42.308969992788,-71.0828483864105,"(42.308969992788, -71.08284838641052)","Roxbury"
"222018447",613,NA,"LARCENY SHOPLIFTING","D4",NA,0,"2022-03-16 17:08:00",2022,3,"Wednesday",17,NA,"MASSACHUSETTS AVE",42.3443956841544,-71.0863201634481,"(42.34439568415443, -71.08632016344815)","Fenway"
"222018479",613,NA,"LARCENY SHOPLIFTING","D4",NA,0,"2022-03-16 17:54:00",2022,3,"Wednesday",17,NA,"BOYLSTON ST",42.348623815555,-71.0827763708641,"(42.348623815554966, -71.08277637086411)","Back Bay"
"222020263",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","C6",NA,0,"2022-03-16 18:30:00",2022,3,"Wednesday",18,NA,"LORING ST",42.3343386337612,-71.0519978798966,"(42.33433863376125, -71.05199787989665)","South Boston"
"222018679",615,NA,"LARCENY THEFT OF MV PARTS & ACCESSORIES","B2",NA,0,"2022-03-16 19:30:00",2022,3,"Wednesday",19,NA,"WINTHROP ST",42.3242406894884,-71.0776191664062,"(42.3242406894884, -71.07761916640617)","Roxbury"
"222018504",423,NA,"ASSAULT - AGGRAVATED","D4",NA,0,"2022-03-16 19:36:00",2022,3,"Wednesday",19,NA,"ALBANY ST",42.333184490912,-71.0739388100238,"(42.333184490911954, -71.07393881002383)","South End"
"222018670",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","E13",NA,0,"2022-03-16 20:00:00",2022,3,"Wednesday",20,NA,"WALNUT PARK",42.3145147893852,-71.0947082029948,"(42.31451478938523, -71.0947082029948)","Roxbury"
"222018506",423,NA,"ASSAULT - AGGRAVATED","B2",611,0,"2022-03-16 20:06:00",2022,3,"Wednesday",20,NA,"RIVERWAY",42.3335910124412,-71.1117563605434,"(42.33359101244119, -71.1117563605434)","Longwood"
"222018526",1402,NA,"VANDALISM","C6",200,0,"2022-03-16 20:45:00",2022,3,"Wednesday",20,NA,"W BROADWAY",42.3412875043904,-71.054679326494,"(42.341287504390436, -71.05467932649397)","South Boston Waterfront"
"222018531",616,NA,"LARCENY THEFT OF BICYCLE","A1",NA,0,"2022-03-16 21:20:00",2022,3,"Wednesday",21,NA,"UNION ST",42.3606878699102,-71.0568729337081,"(42.36068786991018, -71.05687293370812)","Downtown"
"222018529",801,NA,"ASSAULT - SIMPLE","C6",NA,0,"2022-03-16 21:45:00",2022,3,"Wednesday",21,NA,"ALLSTATE RD",42.3269664713639,-71.0619860658484,"(42.32696647136389, -71.06198606584843)","South End"
"222018536",801,NA,"ASSAULT - SIMPLE","D4",NA,0,"2022-03-16 22:48:00",2022,3,"Wednesday",22,NA,"BOYLSTON ST",42.3478350049341,-71.085955177843,"(42.34783500493407, -71.085955177843)","Back Bay"
"222019962",619,NA,"LARCENY ALL OTHERS","A7",28,0,"2022-03-17 00:00:00",2022,3,"Thursday",0,NA,"PARIS ST",42.3708180467024,-71.0392907813515,"(42.3708180467024, -71.03929078135145)","East Boston"
"222018545",423,NA,"ASSAULT - AGGRAVATED","B2",NA,0,"2022-03-17 00:12:00",2022,3,"Thursday",0,NA,"RIVERWAY",42.3335910124412,-71.1117563605434,"(42.33359101244119, -71.1117563605434)","Longwood"
"222018558",1402,NA,"VANDALISM","A1",NA,0,"2022-03-17 01:23:00",2022,3,"Thursday",1,NA,"UNION ST",42.3614816294418,-71.0571914621998,"(42.3614816294418, -71.05719146219977)","Downtown"
"222020222",801,NA,"ASSAULT - SIMPLE","C11",355,0,"2022-03-17 07:30:00",2022,3,"Thursday",7,NA,"GIBSON ST",42.2975553295965,-71.0597091024257,"(42.29755532959655, -71.05970910242573)","Dorchester"
"222018591",801,NA,"ASSAULT - SIMPLE","A1",NA,0,"2022-03-17 09:22:00",2022,3,"Thursday",9,NA,"BOWDOIN ST",42.3603817251712,-71.0628576848235,"(42.36038172517122, -71.06285768482353)","West End"
"222018600",613,NA,"LARCENY SHOPLIFTING","B2",NA,0,"2022-03-17 10:02:00",2022,3,"Thursday",10,NA,"WASHINGTON ST",42.3304411329478,-71.0837348099027,"(42.33044113294782, -71.08373480990272)","Roxbury"
"222018624",520,NA,"BURGLARY - RESIDENTIAL","D4",NA,0,"2022-03-17 10:03:00",2022,3,"Thursday",10,NA,"NORTHAMPTON ST",42.3339512483938,-71.0753893882269,"(42.333951248393774, -71.07538938822692)","South End"
"222022269",619,NA,"LARCENY ALL OTHERS","E5",691,0,"2022-03-17 10:22:00",2022,3,"Thursday",10,NA,"CENTRE ST",42.2870935525911,-71.1482212837716,"(42.28709355259107, -71.14822128377165)","West Roxbury"
"222018628",1402,NA,"VANDALISM","D14",NA,0,"2022-03-17 11:05:00",2022,3,"Thursday",11,NA,"EMBASSY RD",42.3419417819052,-71.1556255687013,"(42.34194178190524, -71.15562556870134)","Brighton"
"222018669",619,NA,"LARCENY ALL OTHERS","B2",NA,0,"2022-03-17 11:27:00",2022,3,"Thursday",11,NA,"BLUE HILL AVE",42.3149050573075,-71.0786670153241,"(42.31490505730748, -71.07866701532413)","Roxbury"
"222018676",613,NA,"LARCENY SHOPLIFTING","D4",NA,0,"2022-03-17 11:40:00",2022,3,"Thursday",11,NA,"NEWBURY ST",42.3484057624732,-71.0868833874023,"(42.34840576247316, -71.08688338740227)","Back Bay"
"222022974",619,NA,"LARCENY ALL OTHERS","B3",NA,0,"2022-03-17 12:00:00",2022,3,"Thursday",12,NA,"FLOYD ST",42.2895285233546,-71.0885142225099,"(42.28952852335456, -71.08851422250991)","Mattapan"
"222018637",615,NA,"LARCENY THEFT OF MV PARTS & ACCESSORIES","D14",NA,0,"2022-03-17 12:05:00",2022,3,"Thursday",12,NA,"SIDLAW RD",42.3400800168406,-71.152327129849,"(42.340080016840595, -71.15232712984904)","Brighton"
"222018633",1402,NA,"VANDALISM","C11",NA,0,"2022-03-17 12:09:00",2022,3,"Thursday",12,NA,"VICTORY RD",42.2959721952285,-71.0536880204426,"(42.29597219522849, -71.05368802044262)","Dorchester"
"222019957",619,NA,"LARCENY ALL OTHERS","A15",41,0,"2022-03-17 12:20:00",2022,3,"Thursday",12,NA,"VINE ST",42.3766316681323,-71.0559319549787,"(42.37663166813234, -71.05593195497872)","Charlestown"
"222018643",613,NA,"LARCENY SHOPLIFTING","A15",NA,0,"2022-03-17 12:31:00",2022,3,"Thursday",12,NA,"VINE ST",42.3770023357305,-71.0567887945551,"(42.37700233573046, -71.05678879455508)","Charlestown"
"222018656",801,NA,"ASSAULT - SIMPLE","C6",NA,0,"2022-03-17 13:27:00",2022,3,"Thursday",13,NA,"PAPPAS WAY & E FIRST ST
SOUTH BOSTON  MA 02127
UNI",42.3379979790848,-71.0440329414025,"(42.33799797908477, -71.0440329414025)","South Boston"
"222018680",520,NA,"BURGLARY - RESIDENTIAL","C11",NA,0,"2022-03-17 14:52:00",2022,3,"Thursday",14,NA,"GRANITE AVE",42.2796402937628,-71.0544567513885,"(42.27964029376284, -71.05445675138854)","Dorchester"
"222018893",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","A15",NA,0,"2022-03-17 15:00:00",2022,3,"Thursday",15,NA,"MONUMENT SQ",42.3754793448913,-71.060540914553,"(42.37547934489129, -71.06054091455297)","Charlestown"
"222018688",613,NA,"LARCENY SHOPLIFTING","D4",NA,0,"2022-03-17 15:35:00",2022,3,"Thursday",15,NA,"BOYLSTON ST",42.348623815555,-71.0827763708641,"(42.348623815554966, -71.08277637086411)","Back Bay"
"222018745",619,NA,"LARCENY ALL OTHERS","B2",NA,0,"2022-03-17 16:04:00",2022,3,"Thursday",16,NA,"DUDLEY ST",42.3287258857203,-71.0838221696801,"(42.32872588572028, -71.08382216968015)","Roxbury"
"222018705",423,NA,"ASSAULT - AGGRAVATED","B2",NA,0,"2022-03-17 16:08:00",2022,3,"Thursday",16,NA,"SEAVER ST",42.3087885507829,-71.0905561826057,"(42.308788550782936, -71.09055618260567)","Roxbury"
"222018700",801,NA,"ASSAULT - SIMPLE","B2",NA,0,"2022-03-17 16:14:00",2022,3,"Thursday",16,NA,"WARREN ST & CARLISLE ST",42.3142020313131,-71.083724049836,"(42.31420203131309, -71.08372404983604)","Roxbury"
"222018711",301,NA,"ROBBERY","A1",NA,0,"2022-03-17 16:20:00",2022,3,"Thursday",16,NA,"BEACH ST",42.3514566579863,-71.061675571009,"(42.351456657986326, -71.06167557100903)","Downtown"
"222019183",1402,NA,"VANDALISM","A1",NA,0,"2022-03-17 17:00:00",2022,3,"Thursday",17,NA,"ATLANTIC AVE",42.3583230739184,-71.0514605147093,"(42.3583230739184, -71.0514605147093)","Downtown"
"222019061",1402,NA,"VANDALISM","D14",776,0,"2022-03-17 17:00:00",2022,3,"Thursday",17,NA,"COLBORNE RD",42.3422176018723,-71.1460522116101,"(42.34221760187234, -71.14605221161013)","Brighton"
"222018721",613,NA,"LARCENY SHOPLIFTING","E18",NA,0,"2022-03-17 17:24:00",2022,3,"Thursday",17,NA,"AMERICAN LEGION HWY",42.2753131149712,-71.1158779769403,"(42.275313114971155, -71.11587797694025)","Roslindale"
"222019081",615,NA,"LARCENY THEFT OF MV PARTS & ACCESSORIES","C6",NA,0,"2022-03-17 17:25:00",2022,3,"Thursday",17,NA,"GENERAL LAWRENCE J LOGAN WAY",42.3274690967967,-71.0537140964453,"(42.327469096796655, -71.05371409644535)","South Boston"
"222018868",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","A15",NA,0,"2022-03-17 17:30:00",2022,3,"Thursday",17,NA,"MONUMENT SQ",42.3770532432201,-71.0608419962529,"(42.3770532432201, -71.06084199625293)","Charlestown"
"222018857",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","D4",145,0,"2022-03-17 18:00:00",2022,3,"Thursday",18,NA,"SAINT BOTOLPH ST",42.3434810712234,-71.082502557262,"(42.34348107122344, -71.08250255726202)","Back Bay"
"222018734",613,NA,"LARCENY SHOPLIFTING","D4",NA,0,"2022-03-17 18:30:00",2022,3,"Thursday",18,NA,"BOYLSTON ST",42.348623815555,-71.0827763708641,"(42.348623815554966, -71.08277637086411)","Back Bay"
"222019711",1402,NA,"VANDALISM","D4",167,0,"2022-03-17 18:30:00",2022,3,"Thursday",18,NA,"HARRISON AVE",42.3395419898301,-71.0694087696754,"(42.33954198983014, -71.06940876967543)","South End"
"222018739",613,NA,"LARCENY SHOPLIFTING","A1",NA,0,"2022-03-17 18:42:00",2022,3,"Thursday",18,NA,"SUMMER ST",42.3552162482694,-71.0601286346912,"(42.355216248269386, -71.06012863469122)","Downtown"
"222018750",423,NA,"ASSAULT - AGGRAVATED","D4",NA,0,"2022-03-17 19:20:00",2022,3,"Thursday",19,NA,"BOYLSTON ST",42.348623815555,-71.0827763708641,"(42.348623815554966, -71.08277637086411)","Back Bay"
"222018877",1402,NA,"VANDALISM","D4",NA,0,"2022-03-17 20:00:00",2022,3,"Thursday",20,NA,"FORSYTH ST",42.3400982971631,-71.0908064524093,"(42.34009829716314, -71.09080645240927)","Fenway"
"222021690",706,NA,"AUTO THEFT - MOTORCYCLE / SCOOTER","C11",355,0,"2022-03-17 20:00:00",2022,3,"Thursday",20,NA,"GIBSON ST",42.2975553295965,-71.0597091024257,"(42.29755532959655, -71.05970910242573)","Dorchester"
"222018843",615,NA,"LARCENY THEFT OF MV PARTS & ACCESSORIES","C11",NA,0,"2022-03-17 21:30:00",2022,3,"Thursday",21,NA,"TRAIN ST",42.289429330067,-71.0523512496346,"(42.289429330067016, -71.0523512496346)","Dorchester"
"222018798",423,NA,"ASSAULT - AGGRAVATED","A1",119,0,"2022-03-17 22:50:00",2022,3,"Thursday",22,NA,"TREMONT ST & WINTER ST
BOSTON  MA 02111
UNITED STA",42.35624996765,-71.0621900505498,"(42.35624996765003, -71.06219005054983)","Beacon Hill"
"222018797",520,NA,"BURGLARY - RESIDENTIAL","C6",NA,0,"2022-03-17 22:55:00",2022,3,"Thursday",22,NA,"P ST",42.335339067694,-71.027159642461,"(42.33533906769404, -71.02715964246099)","South Boston"
"222019710",619,NA,"LARCENY ALL OTHERS","D14",778,0,"2022-03-18 00:00:00",2022,3,"Friday",0,NA,"WASHINGTON ST",42.3490560003051,-71.1504984997502,"(42.34905600030506, -71.15049849975023)","Brighton"
"222021855",801,NA,"ASSAULT - SIMPLE","B3",465,0,"2022-03-18 00:00:00",2022,3,"Friday",0,NA,"BLUE HILL AVE",42.2848257658049,-71.091373689388,"(42.28482576580488, -71.09137368938802)","Mattapan"
"222018814",423,NA,"ASSAULT - AGGRAVATED","D4",NA,0,"2022-03-18 00:11:00",2022,3,"Friday",0,NA,"ALBANY ST",42.3342884065942,-71.072395175438,"(42.334288406594155, -71.07239517543796)","South End"
"222018812",801,NA,"ASSAULT - SIMPLE","C11",NA,0,"2022-03-18 00:28:00",2022,3,"Friday",0,NA,"ADAMS ST",42.2833855218846,-71.0557269564493,"(42.283385521884625, -71.05572695644926)","Dorchester"
"222018806",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","B2",NA,0,"2022-03-18 00:49:00",2022,3,"Friday",0,NA,"MCGREEVEY WAY",42.3352803679427,-71.0987126025212,"(42.33528036794274, -71.0987126025212)","Mission Hill"
"222018826",801,NA,"ASSAULT - SIMPLE","D14",NA,0,"2022-03-18 02:17:00",2022,3,"Friday",2,NA,"IMRIE RD",42.35263489627,-71.1388540134323,"(42.35263489627002, -71.13885401343227)","Allston"
"222018834",801,NA,"ASSAULT - SIMPLE","C6",NA,0,"2022-03-18 03:20:00",2022,3,"Friday",3,NA,"MASSACHUSETTS AVE",42.3315214827848,-71.0708530659426,"(42.33152148278479, -71.0708530659426)","South End"
"222018839",423,NA,"ASSAULT - AGGRAVATED","B2",NA,0,"2022-03-18 04:40:00",2022,3,"Friday",4,NA,"BLUE HILL AVE",42.3149050573075,-71.0786670153241,"(42.31490505730748, -71.07866701532413)","Roxbury"
"222018836",520,NA,"BURGLARY - RESIDENTIAL","C11",353,0,"2022-03-18 04:42:00",2022,3,"Friday",4,NA,"FREEPORT ST",42.3014987522524,-71.0507121519272,"(42.30149875225236, -71.05071215192716)","Dorchester"
"222018838",1402,NA,"VANDALISM","D4",NA,0,"2022-03-18 04:52:00",2022,3,"Friday",4,NA,"NEWBURY ST & FAIRFIELD ST
BOSTON  MA 02116
UNITED ",42.3496800258312,-71.0821600353292,"(42.34968002583121, -71.08216003532921)","Back Bay"
"222018846",801,NA,"ASSAULT - SIMPLE","D4",NA,0,"2022-03-18 05:57:00",2022,3,"Friday",5,NA,"E BERKELEY ST",42.3432281634649,-71.063430866758,"(42.34322816346486, -71.06343086675803)","South End"
"222018849",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","A7",NA,0,"2022-03-18 06:38:00",2022,3,"Friday",6,NA,"BORDER ST",42.3795753173842,-71.0401134852239,"(42.379575317384216, -71.04011348522387)","East Boston"
"222018875",801,NA,"ASSAULT - SIMPLE","D4",NA,0,"2022-03-18 09:12:00",2022,3,"Friday",9,NA,"TREMONT ST",42.3439340292026,-71.0716878215722,"(42.34393402920264, -71.07168782157224)","South End"
"222018888",301,NA,"ROBBERY","C6",NA,0,"2022-03-18 09:55:00",2022,3,"Friday",9,NA,"TOPEKA ST",42.3328088183861,-71.0672922547953,"(42.33280881838612, -71.06729225479528)","South End"
"222018884",613,NA,"LARCENY SHOPLIFTING","E18",NA,0,"2022-03-18 10:09:00",2022,3,"Friday",10,NA,"TRUMAN PKWY",42.241249255339,-71.1262990767034,"(42.24124925533901, -71.12629907670339)","Hyde Park"
"222018895",801,NA,"ASSAULT - SIMPLE","B3",466,0,"2022-03-18 10:26:00",2022,3,"Friday",10,NA,"BLUE HILL AVE",42.2802091089719,-71.0929254089806,"(42.28020910897189, -71.09292540898062)","Mattapan"
"222018906",613,NA,"LARCENY SHOPLIFTING","B2",NA,0,"2022-03-18 11:20:00",2022,3,"Friday",11,NA,"WASHINGTON ST",42.3309475177454,-71.0828510390548,"(42.33094751774542, -71.08285103905484)","Roxbury"
"222018926",801,NA,"ASSAULT - SIMPLE","D4",NA,0,"2022-03-18 11:20:00",2022,3,"Friday",11,NA,"HARRISON AVE",42.3395419898301,-71.0694087696754,"(42.33954198983014, -71.06940876967543)","South End"
"222018913",301,NA,"ROBBERY","B2",276,0,"2022-03-18 11:24:00",2022,3,"Friday",11,NA,"MELNEA CASS BLVD",42.3333017045223,-71.0818167495313,"(42.33330170452234, -71.0818167495313)","South End"
"222018911",801,NA,"ASSAULT - SIMPLE","A1",NA,0,"2022-03-18 11:24:00",2022,3,"Friday",11,NA,"CAUSEWAY ST",42.3665995211601,-71.0589533892022,"(42.36659952116015, -71.05895338920223)","North End"
"222019922",801,NA,"ASSAULT - SIMPLE","A15",NA,0,"2022-03-18 11:45:00",2022,3,"Friday",11,NA,"MEDFORD ST",42.3804820701964,-71.060877252343,"(42.3804820701964, -71.06087725234303)","Charlestown"
"222018921",801,NA,"ASSAULT - SIMPLE","E13",NA,0,"2022-03-18 12:13:00",2022,3,"Friday",12,NA,"CENTRE ST",42.3216921608989,-71.1101002780966,"(42.32169216089893, -71.1101002780966)","Mission Hill"
"222018960",613,NA,"LARCENY SHOPLIFTING","D4",NA,0,"2022-03-18 12:26:00",2022,3,"Friday",12,NA,"NEWBURY ST",42.3517617903338,-71.0745216749477,"(42.3517617903338, -71.07452167494773)","Back Bay"
"222018943",1402,NA,"VANDALISM","E5",NA,0,"2022-03-18 13:24:00",2022,3,"Friday",13,NA,"FLORENCE ST",42.2875684675283,-71.1228155106101,"(42.287568467528345, -71.12281551061014)","Roslindale"
"222018945",1402,NA,"VANDALISM","C11",NA,1,"2022-03-18 13:36:00",2022,3,"Friday",13,NA,"GENEVA AVE",42.3046125099153,-71.0729656644725,"(42.30461250991525, -71.07296566447253)","Dorchester"
"222018956",613,NA,"LARCENY SHOPLIFTING","E5",NA,0,"2022-03-18 14:23:00",2022,3,"Friday",14,NA,"WASHINGTON ST",42.2758179916097,-71.1399125925088,"(42.275817991609685, -71.13991259250876)","Roslindale"
"222019226",613,NA,"LARCENY SHOPLIFTING","D4",NA,0,"2022-03-18 15:22:00",2022,3,"Friday",15,NA,"HUNTINGTON AVE",42.3473097976345,-71.0791516658207,"(42.347309797634516, -71.0791516658207)","Back Bay"
"222019005",613,NA,"LARCENY SHOPLIFTING","B3",NA,0,"2022-03-18 15:42:00",2022,3,"Friday",15,NA,"RIVER ST",42.2713022537202,-71.0744236196583,"(42.27130225372019, -71.07442361965835)","Mattapan"
"222018973",801,NA,"ASSAULT - SIMPLE","B3",NA,0,"2022-03-18 15:49:00",2022,3,"Friday",15,NA,"CUMMINS HWY",42.2709474516211,-71.10288838178,"(42.270947451621055, -71.10288838177998)","Mattapan"
"222018989",801,NA,"ASSAULT - SIMPLE","B2",258,0,"2022-03-18 17:00:00",2022,3,"Friday",17,NA,"COLUMBIA RD",42.3151417854272,-71.0670470916465,"(42.31514178542719, -71.06704709164646)","Dorchester"
